ID,Longitude,Latitude
Hsunycteris_thomasi,-58.917,4.383
Hsunycteris_thomasi,-58.683,4.667
Hsunycteris_thomasi,-58.517,4.283
Hsunycteris_thomasi,-58.663,5.033
Hsunycteris_thomasi,-58.517,4.283
Hsunycteris_thomasi,-58.917,4.383
Hsunycteris_thomasi,-58.717,4.633
Hsunycteris_thomasi,-58.917,4.383
Hsunycteris_thomasi,-58.917,4.383
Hsunycteris_thomasi,-58.917,4.383
Hsunycteris_thomasi,-58.917,4.383
Hsunycteris_thomasi,-58.917,4.383
Hsunycteris_thomasi,-61.1,5.8
Hsunycteris_thomasi,-58.85,4.73
Hsunycteris_thomasi,-58.767,1.367
Hsunycteris_thomasi,-58.717,4.633
Hsunycteris_thomasi,-58.717,4.633
Hsunycteris_thomasi,-58.717,4.633
Hsunycteris_thomasi,-58.717,4.633
Hsunycteris_thomasi,-58.85,4.73
Hsunycteris_thomasi,-59.017,4.75
Hsunycteris_thomasi,-57.367,5.383
Hsunycteris_thomasi,-57.3,5.167
Hsunycteris_thomasi,-57.333,5.333
Hsunycteris_thomasi,-59.05,4.1
Hsunycteris_thomasi,-60.483,7.367
Hsunycteris_thomasi,-59.05,4.1
Hsunycteris_thomasi,-59.05,4.1
Hsunycteris_thomasi,-60.533,7.383
Hsunycteris_thomasi,-60.483,7.367
Hsunycteris_thomasi,-59.05,4.1
Hsunycteris_thomasi,-59.05,4.1
Hsunycteris_thomasi,-58.909,4.25
Hsunycteris_thomasi,-58.909,4.25
Hsunycteris_thomasi,-58.909,4.25
Hsunycteris_thomasi,-58.909,4.25
Hsunycteris_thomasi,-58.909,4.25
Hsunycteris_thomasi,-58.909,4.25
Hsunycteris_thomasi,-58.909,4.25
Hsunycteris_thomasi,-58.909,4.25
Hsunycteris_thomasi,-58.909,4.25
Hsunycteris_thomasi,-58.909,4.25
Hsunycteris_thomasi,-55.2,4.93
Hsunycteris_thomasi,-55.183,4.95
Hsunycteris_thomasi,-57.178,4.661
Hsunycteris_thomasi,-56.994,4.811
Hsunycteris_thomasi,-57.178,4.661
Hsunycteris_thomasi,-56.781,4.853
Hsunycteris_thomasi,-56.906,4.469
Hsunycteris_thomasi,-56.933,4.542
Hsunycteris_thomasi,-56.933,4.542
Hsunycteris_thomasi,-56.781,4.853
Hsunycteris_thomasi,-56.994,4.811
Hsunycteris_thomasi,-56.994,4.811
Hsunycteris_thomasi,-56.781,4.853
Hsunycteris_thomasi,-57.178,4.661
Hsunycteris_thomasi,-56.063,1.944
Hsunycteris_thomasi,-56.789,2.35429
Hsunycteris_thomasi,-56.063,1.944
Hsunycteris_thomasi,-56.063,1.944
Hsunycteris_thomasi,-56.063,1.944
Hsunycteris_thomasi,-56.063,1.944
Hsunycteris_thomasi,-56.0921,1.9944
Hsunycteris_thomasi,-56.092,1.994
Hsunycteris_thomasi,-56.124,2.026
Hsunycteris_thomasi,-55.183,4.95
Hsunycteris_thomasi,-55.217,4.933
Hsunycteris_thomasi,-55.2,4.933
Hsunycteris_thomasi,-55.183,4.95
Hsunycteris_thomasi,-55.183,4.95
Hsunycteris_thomasi,-57.057,4.476
Hsunycteris_thomasi,-57.042,4.478
Hsunycteris_thomasi,-57.042,4.478
Hsunycteris_thomasi,-57.042,4.478
Hsunycteris_thomasi,-57.042,4.478
Hsunycteris_thomasi,-57.042,4.478
Hsunycteris_thomasi,-57.042,4.478
Hsunycteris_thomasi,-56.904,4.529
Hsunycteris_thomasi,-56.904,4.529
Hsunycteris_thomasi,-56.904,4.529
Hsunycteris_thomasi,-55.2,4.933
Hsunycteris_thomasi,-55.183,4.95
Hsunycteris_thomasi,-55.2,4.933
Hsunycteris_thomasi,-55.2,4.933
Hsunycteris_thomasi,-56.788,2.17526
Hsunycteris_thomasi,-56.788,2.17526
Hsunycteris_thomasi,-56.788,2.17526
Hsunycteris_thomasi,-55.2,4.933
Hsunycteris_thomasi,-55.2,4.933
Hsunycteris_thomasi,-56.607,2.289
Hsunycteris_thomasi,-55.183,4.95
Hsunycteris_thomasi,-55.183,4.95
Hsunycteris_thomasi,-55.183,4.95
Hsunycteris_thomasi,-56.19,3.848
Hsunycteris_thomasi,-56.19,3.848
Hsunycteris_thomasi,-56.19,3.848
Hsunycteris_thomasi,-56.19,3.848
Hsunycteris_thomasi,-56.19,3.848
Hsunycteris_thomasi,-56.19,3.848
Hylonycteris_underwoodi,-82.97,9.08
Hylonycteris_underwoodi,-83.517,10.567
Hylonycteris_underwoodi,-83.53,10.6
Hylonycteris_underwoodi,-83.53,10.6
Hylonycteris_underwoodi,-82.95,9.13
Hylonycteris_underwoodi,-82.96,9.1
Hylonycteris_underwoodi,-82.75,8.867
Lasiurus_blossevillii,-91.15,14.75
Lasiurus_blossevillii,-91.15,14.75
Lasiurus_blossevillii,-91.15,14.75
Lasiurus_blossevillii,-82.75,8.867
Lasiurus_blossevillii,-92.616,16.707
Lasiurus_blossevillii,-56.867,4.486
Lasiurus_blossevillii,-49.667,-22.383
Lasiurus_blossevillii,-49.667,-22.383
Lasiurus_blossevillii,-49.37,-20.87
Lasiurus_blossevillii,-46.88,-23.16
Lasiurus_blossevillii,-47.23,-23.31
Lasiurus_blossevillii,-47,-22.8
Lasiurus_blossevillii,-47,-22.8
Lasiurus_blossevillii,-65.468,-26.769
Lasiurus_blossevillii,-64.1,-31.4
Lasiurus_blossevillii,-65.4502,-26.0894
Lasiurus_ega,-88.5,18.1
Lasiurus_ega,-64.452,-16.731
Lasiurus_ega,-49.9,-22.18
Lophostoma_silvicola,-76.433,-0.683
Lophostoma_silvicola,-76.433,-0.683
Lophostoma_silvicola,-76.433,-0.683
Lophostoma_silvicola,-76.433,-0.783
Lophostoma_silvicola,-76.45,-0.633
Lophostoma_silvicola,-76.4,-0.68
Lophostoma_silvicola,-76.35,-0.833
Lophostoma_silvicola,-76.433,-0.683
Lophostoma_silvicola,-76.4,-0.8
Lophostoma_silvicola,-76.45,-0.65
Lophostoma_silvicola,-76.19,-1.06
Lophostoma_silvicola,-76.433,-0.683
Lophostoma_silvicola,-76.4,-0.667
Lophostoma_silvicola,-76.45,-0.65
Lophostoma_silvicola,-76.4,-0.68
Lophostoma_silvicola,-76.45,-0.65
Lophostoma_silvicola,-76.45,-0.65
Lophostoma_silvicola,-76.45,-0.65
Lophostoma_silvicola,-76.4,-0.8
Lophostoma_silvicola,-76.4,-0.8
Lophostoma_silvicola,-76.4,-0.8
Lophostoma_silvicola,-76.433,-0.783
Lophostoma_silvicola,-76.4,-0.68
Lophostoma_silvicola,-76.454,-0.657
Lophostoma_silvicola,-76.432,-0.686
Lophostoma_silvicola,-79.933,8.683
Lophostoma_silvicola,-79.933,8.683
Lophostoma_silvicola,-79.933,8.683
Lophostoma_silvicola,-58.22,6.5
Lophostoma_silvicola,-58.22,6.5
Lophostoma_silvicola,-58.22,6.5
Lophostoma_silvicola,-58.583,6.483
Lophostoma_silvicola,-58.583,6.483
Lophostoma_silvicola,-55.183,4.95
Lophostoma_silvicola,-57.042,4.478
Lophostoma_silvicola,-56.904,4.529
Lophostoma_silvicola,-59.578,5.314
Lophostoma_silvicola,-58.85,4.67
Lophostoma_silvicola,-58.583,6.483
Lophostoma_silvicola,-58.583,6.483
Lophostoma_silvicola,-58.683,4.683
Lophostoma_silvicola,-59.476,2.486
Lophostoma_silvicola,-59.476,2.486
Lophostoma_silvicola,-59.476,2.486
Lophostoma_silvicola,-58.583,6.483
Lophostoma_silvicola,-58.233,3.506
Lophostoma_silvicola,-59.476,2.486
Lophostoma_silvicola,-58.23,3.51
Lophostoma_silvicola,-58.233,3.506
Lophostoma_silvicola,-58.23,3.51
Lophostoma_silvicola,-58.683,4.683
Lophostoma_silvicola,-58.683,4.683
Lophostoma_silvicola,-58.23,3.51
Lophostoma_silvicola,-58.233,3.506
Lophostoma_silvicola,-58.22,6.5
Lophostoma_silvicola,-58.817,3.183
Lophostoma_silvicola,-58.817,3.183
Lophostoma_silvicola,-58.22,6.5
Lophostoma_silvicola,-58.817,3.183
Lophostoma_silvicola,-58.817,3.183
Lophostoma_silvicola,-58.817,3.183
Lophostoma_silvicola,-58.817,3.183
Lophostoma_silvicola,-58.817,3.183
Lophostoma_silvicola,-58.22,6.5
Lophostoma_silvicola,-58.517,4.283
Lophostoma_silvicola,-58.917,4.383
Lophostoma_silvicola,-58.22,6.5
Lophostoma_silvicola,-58.783,3.267
Lophostoma_silvicola,-58.517,4.283
Lophostoma_silvicola,-58.783,3.267
Lophostoma_silvicola,-58.517,4.283
Lophostoma_silvicola,-58.683,4.667
Lophostoma_silvicola,-58.22,6.5
Lophostoma_silvicola,-58.917,4.383
Lophostoma_silvicola,-58.22,6.5
Lophostoma_silvicola,-58.683,4.667
Lophostoma_silvicola,-58.683,4.667
Lophostoma_silvicola,-58.767,4.45
Lophostoma_silvicola,-58.917,4.383
Lophostoma_silvicola,-58.517,4.283
Lophostoma_silvicola,-58.517,4.283
Lophostoma_silvicola,-58.517,4.283
Lophostoma_silvicola,-59.017,4.75
Lophostoma_silvicola,-58.517,4.283
Lophostoma_silvicola,-58.517,4.283
Lophostoma_silvicola,-58.683,4.667
Lophostoma_silvicola,-58.22,6.5
Lophostoma_silvicola,-58.683,4.667
Lophostoma_silvicola,-58.517,4.283
Lophostoma_silvicola,-58.717,4.733
Lophostoma_silvicola,-59.083,4.533
Lophostoma_silvicola,-59.083,4.533
Lophostoma_silvicola,-58.8,4.333
Lophostoma_silvicola,-59.017,4.75
Lophostoma_silvicola,-58.85,4.367
Lophostoma_silvicola,-58.717,4.733
Lophostoma_silvicola,-58.767,1.367
Lophostoma_silvicola,-58.617,4.583
Lophostoma_silvicola,-58.85,4.67
Lophostoma_silvicola,-58.85,4.73
Lophostoma_silvicola,-58.633,1.583
Lophostoma_silvicola,-58.633,1.583
Lophostoma_silvicola,-58.617,4.583
Lophostoma_silvicola,-58.617,4.583
Lophostoma_silvicola,-61.1,5.8
Lophostoma_silvicola,-58.833,1.533
Lophostoma_silvicola,-58.617,4.583
Lophostoma_silvicola,-58.617,4.583
Lophostoma_silvicola,-59.017,4.75
Lophostoma_silvicola,-58.85,4.73
Lophostoma_silvicola,-59.3,3.75
Lophostoma_silvicola,-59.3,3.75
Lophostoma_silvicola,-60.483,7.367
Lophostoma_silvicola,-58.85,4.333
Lophostoma_silvicola,-59.3,3.75
Lophostoma_silvicola,-59.3,3.75
Lophostoma_silvicola,-60.483,7.367
Lophostoma_silvicola,-58.85,4.333
Lophostoma_silvicola,-59.3,3.75
Lophostoma_silvicola,-60.483,7.367
Lophostoma_silvicola,-59.15,7.566
Lophostoma_silvicola,-57.367,5.383
Lophostoma_silvicola,-57.3,5.167
Lophostoma_silvicola,-59.05,4.1
Lophostoma_silvicola,-58.7,5.15
Lophostoma_silvicola,-58.683,4.667
Lophostoma_silvicola,-58.7,5.15
Lophostoma_silvicola,-58.7,5.15
Lophostoma_silvicola,-58.7,5.15
Lophostoma_silvicola,-58.7,5.15
Lophostoma_silvicola,-59.05,4.1
Lophostoma_silvicola,-58.7,5.15
Lophostoma_silvicola,-59.05,4.1
Lophostoma_silvicola,-58.783,4.467
Lophostoma_silvicola,-58.7,5.15
Lophostoma_silvicola,-58.909,4.25
Lophostoma_silvicola,-58.909,4.25
Lophostoma_silvicola,-58.909,4.25
Lophostoma_silvicola,-57.178,4.661
Lophostoma_silvicola,-57.178,4.661
Lophostoma_silvicola,-57.178,4.661
Lophostoma_silvicola,-56.0921,1.9944
Lophostoma_silvicola,-56.092,1.994
Lophostoma_silvicola,-56.092,1.994
Lophostoma_silvicola,-55.217,4.933
Lophostoma_silvicola,-55.2,4.933
Lophostoma_silvicola,-56.904,4.529
Lophostoma_silvicola,-55.2,4.933
Lophostoma_silvicola,-58.767,4.45
Lophostoma_silvicola,-58.517,4.283
Lophostoma_silvicola,-58.917,4.383
Lophostoma_silvicola,-58.767,4.45
Lophostoma_silvicola,-58.917,4.383
Lophostoma_silvicola,-58.767,4.45
Lophostoma_silvicola,-59.017,4.75
Lophostoma_silvicola,-58.717,4.633
Lophostoma_silvicola,-58.85,4.733
Lophostoma_silvicola,-58.783,4.467
Lophostoma_silvicola,-56.788,2.17526
Lophostoma_silvicola,-56.788,2.17526
Lophostoma_silvicola,-56.788,2.17526
Lophostoma_silvicola,-56.607,2.289
Lophostoma_silvicola,-56.607,2.289
Lophostoma_silvicola,-56.607,2.289
Lophostoma_silvicola,-56.607,2.289
Lophostoma_silvicola,-56.607,2.289
Lophostoma_silvicola,-56.607,2.289
Lophostoma_silvicola,-55.183,4.95
Lophostoma_silvicola,-55.167,4.933
Lophostoma_silvicola,-56.19,3.93
Lophostoma_silvicola,-52.364,-14.673
Macrophyllum_macrophyllum,-79.7,9.1
Macrophyllum_macrophyllum,-79.7,9.1
Macrophyllum_macrophyllum,-79.7,9.1
Macrophyllum_macrophyllum,-58.767,1.367
Macrophyllum_macrophyllum,-58.767,1.367
Macrophyllum_macrophyllum,-58.633,1.583
Macrophyllum_macrophyllum,-58.517,4.283
Macrophyllum_macrophyllum,-58.783,4.467
Macrophyllum_macrophyllum,-58.683,4.683
Macrophyllum_macrophyllum,-58.683,4.667
Macrophyllum_macrophyllum,-58.767,1.367
Macrophyllum_macrophyllum,-58.783,4.467
Macrophyllum_macrophyllum,-57.178,4.661
Macrophyllum_macrophyllum,-76.433,-0.683
Macrophyllum_macrophyllum,-76.433,-0.683
Macrophyllum_macrophyllum,-76.467,-0.683
Macrophyllum_macrophyllum,-76.467,-0.683
Macrophyllum_macrophyllum,-76.467,-0.683
Molossops_neglectus,-51.968,-23.433
Molossops_neglectus,-47,-23.57
Molossops_neglectus,-47,-23.57
Molossops_neglectus,-47,-23.57
Molossops_neglectus,-51.968,-23.433
Molossops_neglectus,-58.909,4.25
Molossops_neglectus,-56.933,4.542
Molossops_neglectus,-56.904,4.529
Molossops_neglectus,-56.904,4.529
Molossops_neglectus,-58.85,4.367
Molossops_neglectus,-58.85,4.367
Molossops_neglectus,-58.85,4.367
Molossops_neglectus,-58.85,4.367
Molossops_neglectus,-58.85,4.367
Molossops_neglectus,-58.85,4.367
Molossops_neglectus,-58.85,4.367
Molossops_neglectus,-58.85,4.367
Monophyllus_redmani,-77.09,18.151
Monophyllus_redmani,-77.09,18.151
Monophyllus_redmani,-77.09,18.151
Monophyllus_redmani,-77.09,18.151
Monophyllus_redmani,-71.635,17.966
Monophyllus_redmani,-71.635,17.966
Monophyllus_redmani,-71.635,17.966
Monophyllus_redmani,-70.135,18.466
Monophyllus_redmani,-70.863,19.067
Monophyllus_redmani,-70.863,19.067
Monophyllus_redmani,-70.079,19.132
Monophyllus_redmani,-70.079,19.132
Monophyllus_redmani,-70.079,19.132
Monophyllus_redmani,-69.576,18.869
Monophyllus_redmani,-69.576,18.869
Monophyllus_redmani,-69.576,18.869
Monophyllus_redmani,-69.007,18.925
Monophyllus_redmani,-68.38,18.525
Myotis_nigricans,-76.45,-0.633
Myotis_nigricans,-76.45,-0.633
Myotis_nigricans,-76.433,-0.633
Myotis_nigricans,-76.45,-0.65
Myotis_nigricans,-76.45,-0.633
Myotis_nigricans,-76.45,-0.65
Myotis_nigricans,-76.45,-0.65
Myotis_nigricans,-59.717,3.267
Myotis_nigricans,-59.717,3.267
Myotis_nigricans,-59.717,3.267
Myotis_nigricans,-59.717,3.267
Myotis_nigricans,-59.3,3.75
Myotis_nigricans,-59.3,3.75
Myotis_nigricans,-58.7,5.15
Myotis_nigricans,-58.7,5.15
Myotis_nigricans,-58.7,5.15
Myotis_nigricans,-58.633,1.583
Myotis_nigricans,-58.633,1.583
Myotis_nigricans,-58.633,1.65
Myotis_nigricans,-59.526,2.824
Myotis_nigricans,-59.435,2.279
Myotis_nigricans,-59.435,2.279
Myotis_nigricans,-59.476,2.486
Myotis_nigricans,-59.476,2.486
Myotis_nigricans,-59.476,2.486
Myotis_nigricans,-56.933,4.542
Myotis_nigricans,-58.8667,4.3833
Myotis_nigricans,-57.367,5.383
Myotis_nigricans,-59.017,4.75
Myotis_nigricans,-59.917,5.333
Myotis_nigricans,-61.067,5.817
Myotis_nigricans,-61.067,5.817
Myotis_nigricans,-61.067,5.817
Myotis_nigricans,-76.317,-0.833
Myotis_nigricans,-82.95,9.13
Myotis_nigricans,-71.6,-13.17
Myotis_nigricans,-64.3,-19.3
Myotis_nigricans,-65.9247,-27.323
Myotis_nigricans,-65.9247,-27.323
Myotis_nigricans,-64.784,-21.939
Myotis_nigricans,-47.14,-23.3
Myotis_nigricans,-47,-23.57
Myotis_nigricans,-46.88,-23.16
Myotis_nigricans,-65.474,-17.061
Myotis_riparius,-76.476,-0.688
Myotis_riparius,-76.476,-0.688
Myotis_riparius,-76.45,-0.65
Myotis_riparius,-76.45,-0.65
Myotis_riparius,-76.433,-0.683
Myotis_riparius,-76.467,-0.617
Myotis_riparius,-76.467,-0.617
Myotis_riparius,-76.333,-0.833
Myotis_riparius,-76.45,-0.65
Myotis_riparius,-76.45,-0.633
Myotis_riparius,-76.45,-0.65
Myotis_riparius,-76.45,-0.65
Myotis_riparius,-76.454,-0.657
Myotis_riparius,-76.57,-1.48
Myotis_riparius,-76.454,-0.657
Myotis_riparius,-76.334,-0.837
Myotis_riparius,-76.433,-0.683
Myotis_riparius,-76.433,-0.683
Myotis_riparius,-76.433,-0.683
Myotis_riparius,-76.433,-0.683
Myotis_riparius,-76.433,-0.783
Myotis_riparius,-76.433,-0.783
Myotis_riparius,-76.433,-0.683
Myotis_riparius,-49.667,-22.383
Myotis_riparius,-51.86,-23.34
Myotis_riparius,-51.86,-23.34
Myotis_riparius,-56.295,-23.813
Myotis_riparius,-64.234,-17.403
Myotis_riparius,-64.819,-16.976
Myotis_riparius,-66.812,-14.59
Myotis_riparius,-64.0934,-21.7828
Myotis_riparius,-64.5431,-23.2273
Myotis_riparius,-64.5431,-23.2273
Myotis_riparius,-58.85,4.333
Myotis_riparius,-59.05,4.1
Myotis_riparius,-56.092,1.994
Myotis_riparius,-56.698,2.363
Myotis_riparius,-59.05,4.1
Myotis_riparius,-59.05,4.1
Myotis_riparius,-59.05,4.1
Myotis_riparius,-59.817,5.133
Myotis_riparius,-55.183,4.95
Myotis_riparius,-59.91,5.33
Myotis_riparius,-58.85,4.733
Myotis_riparius,-58.783,3.267
Myotis_riparius,-56.19,3.93
Myotis_riparius,-58.633,1.583
Myotis_riparius,-51.86,-23.34
Myotis_riparius,-63.702,-13.272
Myotis_riparius,-49.667,-22.383
Myotis_riparius,-49.667,-22.383
Myotis_riparius,-56.607,2.289
Myotis_riparius,-60.767,5.333
Myotis_riparius,-58.683,4.667
Myotis_riparius,-56.788,2.17526
Myotis_riparius,-58.767,1.367
Myotis_riparius,-58.633,1.65
Myotis_riparius,-49.667,-22.383
Myotis_riparius,-59.05,4.1
Myotis_riparius,-59.05,4.1
Myotis_riparius,-56.092,1.994
Myotis_riparius,-59.05,4.1
Myotis_riparius,-59.05,4.1
Myotis_riparius,-59.817,5.117
Myotis_riparius,-59.867,5.067
Myotis_riparius,-61.1,5.8
Myotis_riparius,-59.95,5.333
Myotis_riparius,-59.95,5.333
Myotis_riparius,-49.667,-22.383
Myotis_riparius,-58.78,3.27
Myotis_riparius,-58.78,3.27
Myotis_riparius,-60.05,-2.39
Myotis_riparius,-59.05,4.1
Myotis_riparius,-60.767,5.333
Myotis_riparius,-55.183,4.95
Myotis_riparius,-82.75,8.867
Myotis_riparius,-82.75,8.867
Myotis_riparius,-82.75,8.867
Myotis_riparius,-83.517,10.567
Myotis_riparius,-83.53,10.6
Myotis_riparius,-60.617,5.867
Myotis_riparius,-59.614,5.25
Myotis_riparius,-58.217,6.5
Myotis_riparius,-58.217,6.5
Myotis_riparius,-58.217,6.5
Myotis_riparius,-58.217,6.5
Myotis_riparius,-58.217,6.5
Myotis_riparius,-58.217,6.5
Myotis_riparius,-58.217,6.5
Myotis_riparius,-58.217,6.5
Myotis_riparius,-58.217,6.5
Myotis_riparius,-58.217,6.5
Myotis_riparius,-59.493,5.166
Myotis_riparius,-59.481,5.175
Myotis_riparius,-59.481,5.175
Myotis_riparius,-59.614,5.25
Myotis_riparius,-59.614,5.25
Myotis_riparius,-59.614,5.175
Myotis_riparius,-59.614,5.25
Myotis_riparius,-59.614,5.175
Myotis_riparius,-59.967,5.383
Myotis_riparius,-49.667,-22.383
Myotis_riparius,-49.667,-22.383
Myotis_riparius,-49.667,-22.383
Myotis_riparius,-47,-22.8
Myotis_riparius,-39.9086,-19.1978
Myotis_riparius,-83.517,10.567
Myotis_riparius,-83.53,10.6
Myotis_riparius,-79.7,9.1
Myotis_riparius,-79.7,9.1
Myotis_riparius,-79.7,9.1
Myotis_riparius,-82.413,9.299
Myotis_riparius,-80.025,9.222
Myotis_riparius,-82.413,9.299
Myotis_riparius,-79.694,9.117
Myotis_riparius,-82.413,9.299
Myotis_riparius,-82.413,9.299
Myotis_riparius,-79.694,9.117
Myotis_riparius,-82.413,9.299
Myotis_riparius,-82.413,9.299
Myotis_riparius,-82.401,9.295
Myotis_riparius,-82.034,9.154
Myotis_riparius,-85.6127,10.8348
Myotis_riparius,-85.6127,10.8348
Myotis_riparius,-75.2175,8.0302
Myotis_riparius,-75.2175,8.0302
Myotis_riparius,-75.2175,8.0302
Myotis_riparius,-75.2175,8.0302
Myotis_riparius,-82.75,8.867
Myotis_riparius,-82.75,8.867
Myotis_spBrazil,-47,-22.8
Myotis_spBrazil,-46.88,-23.16
Myotis_spBrazil,-47,-22.8
Myotis_spBrazil,-47,-22.8
Myotis_spBrazil,-47,-22.8
Myotis_spBrazil,-47.52,-23.47
Myotis_spBrazil,-47,-23.57
Myotis_spBrazil,-46.88,-23.17
Myotis_spBrazil,-47,-22.8
Myotis_spBrazil,-47,-22.8
Myotis_spBrazil,-47,-22.8
Myotis_spBrazil,-47.87,-22.6
Myotis_spBrazil,-47,-23.57
Myotis_spBrazil,-47.64,-22.66
Myotis_spBrazil,-47.52,-23.47
Myotis_spBrazil,-47,-23.55
Myotis_spBrazil,-47.64,-22.66
Myotis_spBrazil,-47.52,-23.47
Myotis_spBrazil,-46.88,-23.16
Myotis_spBrazil,-47.52,-23.47
Myotis_spBrazil,-46.88,-23.16
Neoeptesicus_brasiliensis,-91.313,16.2
Neoeptesicus_brasiliensis,-84.817,10.267
Neoeptesicus_brasiliensis,-82.75,8.867
Neoeptesicus_brasiliensis,-82.432,8.763
Neoeptesicus_chiriquinus,-64.524,-22.202
Neoeptesicus_chiriquinus,-81.823,8.925
Neoeptesicus_chiriquinus,-81.823,8.925
Neoeptesicus_chiriquinus,-81.823,8.925
Neoeptesicus_chiriquinus,-81.823,8.925
Neoeptesicus_chiriquinus,-72.6445,4.18775
Neoeptesicus_chiriquinus,-58.909,4.25
Neoeptesicus_chiriquinus,-57.178,4.661
Neoeptesicus_chiriquinus,-57.178,4.661
Neoeptesicus_chiriquinus,-57.178,4.661
Neoeptesicus_chiriquinus,-57.161,4.614
Neoeptesicus_chiriquinus,-57.161,4.614
Neoeptesicus_chiriquinus,-57.161,4.614
Neoeptesicus_chiriquinus,-57.178,4.661
Neoeptesicus_chiriquinus,-57.178,4.661
Neoeptesicus_chiriquinus,-56.933,4.542
Neoeptesicus_chiriquinus,-56.933,4.542
Neoeptesicus_chiriquinus,-56.933,4.542
Neoeptesicus_chiriquinus,-56.933,4.542
Neoeptesicus_chiriquinus,-56.933,4.542
Neoeptesicus_chiriquinus,-56.933,4.542
Neoeptesicus_chiriquinus,-56.933,4.542
Neoeptesicus_chiriquinus,-56.933,4.542
Neoeptesicus_chiriquinus,-56.867,4.486
Neoeptesicus_chiriquinus,-56.994,4.811
Neoeptesicus_chiriquinus,-56.781,4.853
Neoeptesicus_chiriquinus,-56.781,4.853
Neoeptesicus_chiriquinus,-60.483,7.367
Neoeptesicus_chiriquinus,-55.183,4.95
Neoeptesicus_chiriquinus,-61.312,10.716
Neoeptesicus_furinalis,-99.1,23.1
Neoeptesicus_furinalis,-76.35,-0.833
Neoeptesicus_furinalis,-76.45,-0.65
Neoeptesicus_furinalis,-76.35,-0.833
Neoeptesicus_furinalis,-87.49,20.25
Neoeptesicus_furinalis,-87.49,20.25
Neoeptesicus_furinalis,-87.49,20.25
Neoeptesicus_furinalis,-87.49,20.25
Neoeptesicus_furinalis,-87.49,20.25
Neoeptesicus_furinalis,-87.49,20.25
Neoeptesicus_furinalis,-87.49,20.25
Neoeptesicus_furinalis,-87.49,20.25
Neoeptesicus_furinalis,-89.617,17.2
Neoeptesicus_furinalis,-88.5,18.1
Neoeptesicus_furinalis,-87.492,19.829
Neoeptesicus_furinalis,-56.149,3.791
Neoeptesicus_furinalis,-58.909,4.25
Neoeptesicus_furinalis,-56.149,3.791
Neoeptesicus_furinalis,-56.994,4.811
Neoeptesicus_furinalis,-56.994,4.811
Neoeptesicus_furinalis,-56.994,4.811
Neoeptesicus_furinalis,-56.994,4.811
Neoeptesicus_furinalis,-56.994,4.811
Neoeptesicus_furinalis,-56.994,4.811
